1.999972 0.014337 0.331569 0.006244 3.507446 4.208881 4.889976 5.621252 6.345607 6.972170 7.722714 8.386834 9.075992 9.847899 10.495551 11.208910 11.891530 12.590851 13.362086 14.065312 14.698337 15.398097 16.120574 16.821364 
1.582847 0.258784 3.011182 0.016400 3.507446 4.208882 4.889879 5.621253 6.347333 6.972194 7.724638 8.385488 9.075795 9.847886 10.495547 11.208928 11.891533 12.590991 13.362567 14.065295 14.697559 15.398100 16.120568 16.821567 
1.999810 1.402011 0.013452 0.031433 3.507445 4.208850 4.889980 5.621252 6.347257 6.972170 7.722747 8.386645 9.075993 9.848651 10.495534 11.208893 11.891530 12.590849 13.361918 14.065314 14.698326 15.398043 16.120575 16.821350 
1.999821 1.107771 0.718113 0.010634 3.507446 4.208850 4.889974 5.621252 6.347260 6.972193 7.724080 8.386836 9.146862 9.847838 10.495551 11.208922 11.891537 12.590849 13.362073 14.065314 14.697569 15.398054 16.120578 16.821331 
1.999971 0.064924 2.971390 0.000975 3.507430 4.208850 4.889976 5.621253 6.345634 6.972170 7.722713 8.386838 9.076005 9.847864 10.495534 11.208920 11.891532 12.590946 13.361922 14.065324 14.698335 15.398052 16.120575 16.821353 
1.999971 0.679952 0.100947 0.001523 3.507446 4.208885 4.889976 5.621252 6.347234 6.972201 7.722775 8.386830 9.076564 9.847899 10.495551 11.208896 11.891543 12.590941 13.362089 14.065312 14.698352 15.397327 16.120320 16.821535 
1.999807 0.368625 1.576356 0.024045 3.507446 4.208882 4.889977 5.621253 6.345364 6.972179 7.722677 8.386752 9.076000 9.847871 10.495560 11.208076 11.891466 12.590940 13.361937 14.065314 14.698331 15.397511 16.120301 16.821445 
1.999968 0.023171 0.332951 0.000892 3.507445 4.208850 4.889980 5.621253 6.345607 6.972170 7.722715 8.386657 9.076001 9.847865 10.495550 11.208893 11.891532 12.590943 13.361935 14.064802 14.698335 15.398117 16.120569 16.821551 
1.999971 0.496073 0.167328 0.011460 3.507446 4.208885 4.889976 5.621252 6.347239 6.972169 7.722775 8.386830 9.076564 9.847899 10.495551 11.208892 11.891532 12.590941 13.362558 14.065312 14.698352 15.397327 16.120575 16.821350 
1.998749 0.621752 2.974505 0.009817 3.507446 4.208850 4.889976 5.621254 6.347332 6.972169 7.722813 8.386637 9.075810 9.848742 10.495551 11.208931 11.891532 12.590852 13.361936 14.065087 14.698324 15.397356 16.120375 16.821352 
1.999969 0.015918 0.114433 0.006244 3.507446 4.208881 4.889974 5.621252 6.345607 6.972169 7.722714 8.386836 9.075996 9.847899 10.495551 11.208910 11.891530 12.590851 13.361963 14.065314 14.698327 15.398108 16.120574 16.821352 
1.999819 1.048175 0.122784 0.388701 3.507445 4.208882 4.889919 5.621285 6.347260 6.972214 7.724669 8.385508 9.075785 9.848727 10.495555 11.208889 11.890203 12.590908 13.362073 14.065314 14.698319 15.398084 16.120574 16.821536 
1.999824 0.019992 2.970296 0.000576 3.507430 4.208849 4.889976 5.621253 6.345595 6.972169 7.722713 8.386755 9.075996 9.847866 10.495551 11.208920 11.891530 12.590852 13.361936 14.065314 14.698326 15.398116 16.120575 16.821537 
1.999969 0.015918 0.114433 0.006306 3.507446 4.208850 4.889976 5.621252 6.345554 6.972169 7.722714 8.386839 9.075996 9.847899 10.495534 11.208910 11.891532 12.590851 13.361962 14.065314 14.698327 15.398108 16.120574 16.821352 
1.999822 0.252539 2.964437 0.030151 3.507436 4.208850 4.889978 5.621253 6.345555 6.972171 7.722712 8.386790 9.076005 9.847865 10.495551 11.208919 11.891532 12.590852 13.361919 14.065327 14.698327 15.398099 16.120575 16.821538 
1.999833 0.516992 2.827101 0.010534 3.507445 4.208850 4.889973 5.621253 6.347384 6.972194 7.724067 8.386841 9.144621 9.847843 10.495534 11.207937 11.890128 12.590911 13.327561 14.065359 14.697437 15.398099 16.120381 16.821567 
1.999819 0.523777 0.174137 0.010631 3.507446 4.208850 4.889975 5.621284 6.347239 6.972213 7.722811 8.386836 9.075787 9.847904 10.495551 11.208889 11.891530 12.590935 13.362080 14.065314 14.698326 15.398100 16.120575 16.821533 
1.925990 0.014337 0.321488 0.006244 3.507446 4.208881 4.889976 5.621252 6.345607 6.972170 7.722714 8.386834 9.075992 9.847899 10.495526 11.208910 11.891529 12.590851 13.362086 14.065312 14.698337 15.398105 16.120574 16.821364 
1.999821 0.242195 2.970296 0.029976 3.507430 4.208850 4.889976 5.621253 6.345595 6.972169 7.722713 8.386755 9.076001 9.847866 10.495551 11.208920 11.891530 12.590852 13.361936 14.065324 14.698326 15.398116 16.120575 16.821537 
1.999968 0.023171 0.037498 0.000908 3.507445 4.208850 4.889980 5.621253 6.345632 6.972170 7.722694 8.386649 9.075786 9.847865 10.495534 11.208893 11.891532 12.590943 13.361936 14.064811 14.698335 15.398116 16.120569 16.821551 
1.999821 1.107771 1.305201 0.010634 3.507446 4.208850 4.889974 5.621284 6.347260 6.972198 7.724080 8.386836 9.075782 9.847842 10.495551 11.208920 11.891535 12.590850 13.362073 14.065314 14.697554 15.398054 16.120578 16.821549 
1.999821 1.107771 0.125792 0.010634 3.507446 4.208850 4.889974 5.621252 6.347260 6.972198 7.724080 8.386836 9.075782 9.847842 10.495551 11.208920 11.890176 12.590849 13.362073 14.065314 14.697569 15.398054 16.120578 16.821549 
1.999970 0.377855 2.975809 0.389203 3.507439 4.208883 4.889919 5.621282 6.347224 6.972158 7.724595 8.385488 9.075984 9.847888 10.495203 11.209216 11.891532 12.590909 13.361968 14.065314 14.698333 15.398114 16.120575 16.821531 
1.999919 1.084157 0.341215 0.006473 3.507439 4.208877 4.889887 5.621679 6.347835 6.972173 7.722662 8.386636 9.078174 9.847858 10.495461 11.208895 11.891820 12.590879 13.362609 14.065019 14.698337 15.397527 16.120579 16.821537 
1.999917 0.014337 0.331569 0.006244 3.507446 4.208881 4.889974 5.621252 6.345607 6.972169 7.722714 8.386834 9.075996 9.847899 10.495551 11.208910 11.891530 12.590851 13.361963 14.065312 14.698337 15.398108 16.120574 16.821364 
1.999821 0.242917 2.982119 0.010835 3.507439 4.208850 4.889976 5.621252 6.347239 6.972198 7.722716 8.386839 9.076000 9.847898 10.495551 11.208920 11.891530 12.590852 13.361919 14.065314 14.698326 15.398053 16.120575 16.821352 
1.999917 0.014337 0.331569 0.006244 3.507446 4.208881 4.889974 5.621252 6.345607 6.972169 7.722714 8.386834 9.075996 9.847899 10.495551 11.208910 11.891530 12.590851 13.361963 14.065312 14.698337 15.398108 16.120574 16.821364 
1.999822 0.523777 0.174137 0.010631 3.507446 4.208850 4.889976 5.621252 6.347239 6.972117 7.722811 8.386836 9.076000 9.847899 10.495551 11.208947 11.891530 12.590934 13.361919 14.065314 14.698326 15.398100 16.120575 16.821352 
1.999970 0.526839 3.030877 0.389203 3.507446 4.208883 4.889919 5.621282 6.347240 6.972158 7.724595 8.385488 9.075984 9.847888 10.495205 11.209216 11.891532 12.590935 13.361919 14.065314 14.698333 15.398114 16.120575 16.821531 
1.999968 0.003210 2.925121 0.000908 3.507445 4.208850 4.889980 5.621253 6.345632 6.972170 7.722694 8.386649 9.075785 9.847864 10.495552 11.208920 11.891532 12.590946 13.361919 14.065315 14.698335 15.398052 16.120575 16.821347 
1.999819 1.051613 0.122784 0.388701 3.507445 4.208882 4.889919 5.621285 6.347260 6.972214 7.722775 8.385508 9.076003 9.848727 10.495551 11.208889 11.890218 12.590908 13.362073 14.065314 14.698319 15.398084 16.120574 16.821536 
1.999821 0.239732 3.020581 0.030249 3.507435 4.208850 4.889978 5.621253 6.345555 6.972170 7.722713 8.386790 9.076005 9.847866 10.495534 11.208920 11.891532 12.590852 13.361922 14.065326 14.698327 15.398054 16.120575 16.821538 
1.999821 0.239732 2.970296 0.000779 3.507439 4.208850 4.889976 5.621253 6.345555 6.972170 7.722715 8.386839 9.076005 9.847866 10.495534 11.208893 11.891532 12.590852 13.361936 14.065324 14.698326 15.398054 16.120575 16.821537 
1.999822 2.961648 5.290542 0.004263 3.507442 4.208882 4.889784 5.621278 6.345666 6.972224 7.722895 8.385575 9.147105 9.848729 10.495266 11.209246 11.891530 12.590125 13.362557 14.065254 14.698312 15.398093 16.120188 16.821525 
1.996934 3.874880 5.970500 0.004202 3.507433 4.208859 4.889857 5.621175 6.347260 6.972177 7.723449 8.385591 9.145191 9.848820 10.495553 11.209240 11.891576 12.590648 13.362637 14.065809 14.697804 15.397406 16.123901 16.825503 
1.996913 3.011059 5.946790 0.006034 3.507432 4.208859 4.889855 5.621674 6.347336 6.972140 7.723467 8.385313 9.145196 9.848729 10.495481 11.209309 11.891557 12.590679 13.362637 14.065147 14.697563 15.397532 16.120562 16.822183 
1.999987 3.423239 5.462802 0.007838 3.507430 4.208858 4.889861 5.621270 6.347395 6.972175 7.723440 8.386722 9.146866 9.848820 10.495534 11.208686 11.891795 12.590648 13.362637 14.039732 14.697200 15.397402 16.120383 16.821619 
1.996913 3.011481 4.984373 0.006096 3.507414 4.208859 4.889943 5.621176 6.347336 6.971647 7.722808 8.385313 9.146032 9.848729 10.495481 11.209315 11.891558 12.590679 13.362637 14.065148 14.697459 15.397532 16.120207 16.821614 
1.999988 3.207122 5.462802 0.001956 3.508482 4.208858 4.889731 5.621270 6.347254 6.972175 7.723440 8.386749 9.146866 9.848820 10.495534 11.208686 11.889586 12.589051 13.362638 14.040601 14.697200 15.397410 16.123815 16.825378 
1.996934 3.874952 5.797673 0.006946 3.507445 4.208859 4.889857 5.621175 6.347268 6.971654 7.723449 8.385591 9.145191 9.848729 10.495553 11.209264 11.891528 12.590646 13.361920 14.065809 14.697804 15.397408 16.120422 16.825503 
1.999439 3.879786 0.160783 0.014134 3.507445 4.208883 4.889921 5.621253 6.347381 6.971652 7.722729 8.386650 9.144743 9.848730 10.495533 11.207910 11.891531 12.590831 13.361919 14.065133 14.697487 15.397302 16.120375 16.821480 
1.999979 2.573322 0.034862 0.006671 3.507445 4.208882 4.889869 5.621253 6.347384 6.971652 7.722720 8.385828 9.144327 9.848731 10.495532 11.209227 11.891614 12.590831 13.362078 14.065215 14.698664 15.398156 16.120369 16.821479 
1.999707 2.725945 0.503051 0.007999 3.507445 4.208882 4.889870 5.621390 6.347390 6.971665 7.722719 8.386609 9.144327 9.847884 10.495534 11.207939 11.891532 12.590910 13.361996 14.065375 14.698297 15.398099 16.120572 16.821567 
1.999816 2.785878 0.148404 0.006450 3.507435 4.208858 4.889877 5.621252 6.347380 6.971641 7.722793 8.386759 9.076019 9.848720 10.495522 11.207874 11.891536 12.590912 13.362072 14.065363 14.698298 15.398139 16.119976 16.821325 
1.999706 2.910805 0.503962 0.637228 3.507439 4.208850 4.889920 5.621252 6.347239 6.972210 7.722819 8.386609 9.075653 9.848820 10.495522 11.208905 11.891536 12.590910 13.361967 14.065375 14.698298 15.398102 16.120575 16.821329 
1.999960 2.725811 0.459501 0.785352 3.507445 4.208851 4.889897 5.621391 6.347836 6.971642 7.724636 8.386652 9.075787 9.847894 10.495554 11.208908 11.891544 12.590910 13.361969 14.065174 14.698672 15.398064 16.120573 16.821569 
1.999546 3.492943 1.238631 0.098099 3.507435 4.208883 4.889926 5.621248 6.347378 6.971658 7.722727 8.386622 9.075615 9.848818 10.495561 11.209683 11.891533 12.590909 13.361999 14.065295 14.698713 15.397484 16.120380 16.821962 
1.998106 2.669438 0.269758 0.166569 3.507445 4.208876 4.889977 5.621252 6.347239 6.971643 7.722720 8.386627 9.075893 9.847886 10.495554 11.208920 11.891532 12.590909 13.361994 14.065365 14.698347 15.398154 16.120380 16.821567 
1.999998 2.721049 0.578513 0.981654 3.507436 4.208883 4.889975 5.621252 6.347367 6.972166 7.724088 8.386630 9.075604 9.848727 10.495543 11.209229 11.891532 12.590874 13.362589 14.065314 14.698301 15.398087 16.120038 16.821334 
1.999950 3.280180 0.989700 0.006642 3.507435 4.208882 4.889922 5.621253 6.347384 6.971652 7.722720 8.386650 9.145576 9.848736 10.495533 11.208909 11.891533 12.590850 13.362078 14.065379 14.697487 15.397302 16.119973 16.821529 
1.999884 2.809737 0.792428 0.790981 3.507445 4.208882 4.889870 5.621255 6.347333 6.971639 7.722788 8.386817 9.145353 9.848720 10.495535 11.208887 11.891544 12.590815 13.361996 14.065312 14.697502 15.397469 16.120564 16.821330 
1.999948 3.879786 0.972268 0.006800 3.507445 4.208883 4.889921 5.621253 6.347381 6.971652 7.722718 8.386650 9.144743 9.848730 10.495533 11.207910 11.891531 12.590831 13.361917 14.065139 14.697487 15.397302 16.120378 16.821490 
1.999985 2.725945 0.731383 0.007999 3.507445 4.208882 4.889869 5.621392 6.347384 6.971642 7.722719 8.386629 9.144327 9.847887 10.495534 11.207932 11.891533 12.590910 13.361996 14.065366 14.697437 15.397288 16.120381 16.821567 
1.995550 3.412160 1.279113 0.127941 3.507435 4.208883 4.889871 5.621252 6.347384 6.972165 7.724074 8.386779 9.145353 9.848816 10.495534 11.207894 11.891533 12.590442 13.361998 14.065295 14.698650 15.398143 16.119973 16.821333 
1.999950 3.284639 0.989700 0.006643 3.507435 4.208882 4.889922 5.621253 6.347381 6.971652 7.722720 8.386650 9.145659 9.848736 10.495533 11.208909 11.891536 12.590850 13.362105 14.065379 14.697487 15.397302 16.119973 16.821529 
1.999885 2.795355 0.515454 0.006693 3.507447 4.208882 4.889870 5.621285 6.347381 6.971639 7.722760 8.386907 9.145331 9.848844 10.494305 11.207922 11.891533 12.590828 13.361995 14.065299 14.698646 15.398158 16.120374 16.821336 
1.999997 3.660194 0.575408 0.991557 3.507436 4.208883 4.889903 5.621252 6.347367 6.972166 7.724088 8.386630 9.075604 9.848727 10.495543 11.209229 11.891532 12.590874 13.362600 14.065289 14.697791 15.397272 16.120378 16.821334 
1.999985 2.725945 0.267476 0.006661 3.507445 4.208882 4.889869 5.621390 6.347381 6.971642 7.722720 8.386629 9.144327 9.847887 10.495554 11.207931 11.891612 12.590833 13.361992 14.065366 14.697437 15.397288 16.120376 16.821479 
1.999997 3.660194 0.579355 0.006602 3.507447 4.208883 4.889903 5.621252 6.347381 6.972166 7.724088 8.386648 9.075604 9.848823 10.495543 11.208905 11.891532 12.590849 13.362600 14.065289 14.697791 15.397282 16.120378 16.825550 
